"","Electorate","Party","2014 Vote","MEPVSim$Pred","median","lowr","upr"
"1","Hauraki-Waikato","ACT",0.0021,0.00217637321100452,0.00413493794867399,0.00043663040913837,0.0240973293554613
"2","Hauraki-Waikato","Conservative Party",0.0076,0.0134360115174919,0.0103053000019757,0.000617145264621541,0.0506292552176896
"3","Hauraki-Waikato","Green Party",0.0977,0.120036804151013,0.105782759718179,0.0534657238162195,0.161273617951623
"4","Hauraki-Waikato","Labour Party",0.465,0.451512831038536,0.48397623499838,0.390517737293913,0.601317102583229
"5","Hauraki-Waikato","Mana",0.0808,0.0304555570910836,0.0660509719200419,0.0138782959920989,0.116094918224825
"6","Hauraki-Waikato","Maori Party",0.1197,0.118049276907103,0.0918307472047958,0.0342154074545899,0.150648289763394
"7","Hauraki-Waikato","National Party",0.0757,0.0663510595927038,0.0769825602907251,0.0309281912397685,0.126482631570735
"8","Hauraki-Waikato","New Zealand First Party",0.1337,0.196789277213917,0.144824998737713,0.00390397890659188,0.268621780228735
"9","Hauraki-Waikato","United Future",7e-04,0.00119280927714783,0.00286680421071812,0.000292228624831197,0.0100547420593307
"10","Ikaroa Rawhiti","ACT",0.0011,0.00345518987635708,0.00365255178601607,0.000329280231472261,0.0170542453355959
"11","Ikaroa Rawhiti","Conservative Party",0.006,0.00523217220576145,0.00966420819471446,0.000533031993682535,0.045676067892497
"12","Ikaroa Rawhiti","Green Party",0.1043,0.120828590476862,0.112149357546797,0.0604960443092532,0.168129028766587
"13","Ikaroa Rawhiti","Labour Party",0.4809,0.42099016168878,0.503196635793293,0.406545053917216,0.608934149071226
"14","Ikaroa Rawhiti","Mana",0.0987,0.0972026714160111,0.0839694416651153,0.0315102432247843,0.137759817160257
"15","Ikaroa Rawhiti","Maori Party",0.1237,0.14543277990831,0.0970918557399375,0.0357773511073267,0.156733782101462
"16","Ikaroa Rawhiti","National Party",0.0545,0.0142378091623846,0.0573909945665604,0.0147818212256528,0.0997729421568468
"17","Ikaroa Rawhiti","New Zealand First Party",0.1142,0.190637267409725,0.121435905586058,0.00297628023467057,0.238309181737075
"18","Ikaroa Rawhiti","United Future",3e-04,0.00198335785580897,0.00246256310376248,0.000214546300549991,0.00568356488127825
"19","Tamaki Makaurau","ACT",0.0019,0.0012570719191706,0.004018097148764,0.00036677775962654,0.0220650890447428
"20","Tamaki Makaurau","Conservative Party",0.0062,0.0130536682862851,0.00907513346364147,0.000574041161705978,0.0464985483138212
"21","Tamaki Makaurau","Green Party",0.1181,0.10717996551546,0.125303474299779,0.0680900702792988,0.186111783180912
"22","Tamaki Makaurau","Labour Party",0.4084,0.486796086149442,0.427222497056168,0.33733692042939,0.535054702149385
"23","Tamaki Makaurau","Mana",0.1082,0.14086258608379,0.0928716549217875,0.0365039308909615,0.15019860732694
"24","Tamaki Makaurau","Maori Party",0.1284,0.140238360445907,0.100468630708301,0.0392491749723234,0.161477090878087
"25","Tamaki Makaurau","National Party",0.0763,0.0707663434481038,0.0779293041829068,0.0313665119529263,0.128338752026763
"26","Tamaki Makaurau","New Zealand First Party",0.1412,0.0384610907813551,0.147361094181069,0.00440617595987651,0.273327811302843
"27","Tamaki Makaurau","United Future",8e-04,0.00138482737048672,0.002911382963046,0.000282960730419303,0.0111763383828681
"28","Te Tai Hauauru","ACT",0.0013,0.0137522660603284,0.00375628628896741,0.000359121809742563,0.0189025273259575
"29","Te Tai Hauauru","Conservative Party",0.0057,0.0381212551258547,0.00837795441108904,0.000599246329559429,0.0446135237613974
"30","Te Tai Hauauru","Green Party",0.1193,0.157370960268166,0.127464813050944,0.0703830681173765,0.187865286395233
"31","Te Tai Hauauru","Labour Party",0.4223,0.455033628308039,0.446256956540538,0.355862046285055,0.545662275169039
"32","Te Tai Hauauru","Mana",0.0682,0.0594361224945837,0.0549299984844227,0.00737244952403601,0.101100107739171
"33","Te Tai Hauauru","Maori Party",0.1764,0.111379116411166,0.147830306761564,0.0784228562454629,0.216393478589756
"34","Te Tai Hauauru","National Party",0.0711,0.0797269059293368,0.0736663939513252,0.0274962541982186,0.121531389164134
"35","Te Tai Hauauru","New Zealand First Party",0.1179,0.0810728958461413,0.126635965441032,0.00352573323037763,0.24304282133564
"36","Te Tai Hauauru","United Future",7e-04,0.00410684955638406,0.00290055384795312,0.000256466315884859,0.010631258447818
"37","Te Tai Tokerau","ACT",0.0016,0.00912953239144094,0.00392922663686975,0.000413802537282205,0.0211056820627456
"38","Te Tai Tokerau","Conservative Party",0.0068,0.040440566348309,0.00920929723229222,0.00058943104320194,0.0480184191634391
"39","Te Tai Tokerau","Green Party",0.1006,0.0988047902521117,0.108593187724776,0.0547448351442003,0.165518132083322
"40","Te Tai Tokerau","Labour Party",0.3547,0.351187582714179,0.376085779566792,0.291186973343627,0.476453695015908
"41","Te Tai Tokerau","Mana",0.1875,0.129148623194459,0.170904796046526,0.103999978806837,0.243714342239108
"42","Te Tai Tokerau","Maori Party",0.1015,0.131453384615518,0.0751244552280091,0.0181625125809896,0.130599850455935
"43","Te Tai Tokerau","National Party",0.0856,0.0789066453311108,0.0868977034929418,0.0362824441525862,0.140826546327868
"44","Te Tai Tokerau","New Zealand First Party",0.1455,0.155937116397663,0.155964264324752,0.00450382844048952,0.281397707899673
"45","Te Tai Tokerau","United Future",8e-04,0.00499175875520824,0.00300329709784484,0.000286560369260267,0.0114378148607228
"46","Te Tai Tonga","ACT",0.0017,0.000230715686271855,0.00381274586067164,0.000369994067510369,0.0213056482802792
"47","Te Tai Tonga","Conservative Party",0.0074,0.00678167883759603,0.0106381813381412,0.00059436722794285,0.0501646326666326
"48","Te Tai Tonga","Green Party",0.1651,0.221239514434854,0.173587843207075,0.10771973215015,0.24426242428114
"49","Te Tai Tonga","Labour Party",0.3692,0.56984771680429,0.393824747937459,0.30698124854557,0.490793868122325
"50","Te Tai Tonga","Mana",0.0496,0.00830212723710739,0.035310515847493,0.00231391832420277,0.07683100360522
"51","Te Tai Tonga","Maori Party",0.1125,0.0339822109569035,0.0850063916577246,0.0264773123120231,0.143226357330272
"52","Te Tai Tonga","National Party",0.1445,0.152731527474738,0.145694118795872,0.083886255607085,0.212307052394817
"53","Te Tai Tonga","New Zealand First Party",0.1289,0.00374751948482267,0.135659593832585,0.00360804655827006,0.258903394198064
"54","Te Tai Tonga","United Future",9e-04,0.00313698908341676,0.00299848663078985,0.000303868264392015,0.0117473475154932
"55","Waiariki","ACT",8e-04,0.00216396097188857,0.00351574118066672,0.000330344184357143,0.0149329208763125
"56","Waiariki","Conservative Party",0.0035,0.0219559757880868,0.00670004399551388,0.000534653873635924,0.036086376499296
"57","Waiariki","Green Party",0.0806,0.115643869256641,0.0896274696376905,0.0400317446069124,0.140313188468704
"58","Waiariki","Labour Party",0.3877,0.413561548538836,0.41096593916465,0.322856032119299,0.510037544354531
"59","Waiariki","Mana",0.1139,0.0833245197501705,0.0994476833675382,0.0435239634803673,0.157460540843227
"60","Waiariki","Maori Party",0.2201,0.228930928106884,0.192368233737243,0.12081313644388,0.266299568979229
"61","Waiariki","National Party",0.0505,0.0362922608754046,0.0531647293363595,0.0123251159665761,0.0944136723547138
"62","Waiariki","New Zealand First Party",0.1267,0.0940960494675665,0.133072996355338,0.0032050615761101,0.255033836511076
"63","Waiariki","United Future",5e-04,0.00403088724452267,0.00281119694702193,0.000271926341069011,0.0083630859565942
